id,count,Kingdom,Phylum,Class,Order,Family,Genus,count
10317.000003002,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,2
10317.000003002,2,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Cloacibacillus,2
10317.000003002,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,1
10317.000066605,74,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,74
10317.000066605,201,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,201
10317.000066605,407,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,407
10317.000066605,21,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,21
10317.000066605,27,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,27
10317.000066605,538,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,538
10317.000066605,25,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,25
10317.000066605,33,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,33
10317.000066605,52,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",52
10317.000066605,106,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,106
10317.000066605,74,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,74
10317.000066605,82,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,82
10317.000066605,8,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,8
10317.000066605,175,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,175
10317.000066605,21,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,21
10317.000066605,98,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,98
10317.000066605,1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,1
10317.000066605,27,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,27
10317.000066605,1153,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,1153
10317.000066605,181,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,181
10317.000066605,49,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,49
10317.000066605,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",6
10317.000066605,7,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,7
10317.000066605,7,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,7
10317.000066605,26,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",26
10317.000066605,59,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,59
10317.000066605,18,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",18
10317.000066605,3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Butyricimonas,3
10317.000066605,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,7
10317.000066605,151,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,151
10317.000066605,42,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,42
10317.000066605,3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,3
10317.000066605,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Ezakiella,8
10317.000066605,235,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,235
10317.000066605,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,UBA1819,3
10317.000066605,79,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,79
10317.000066605,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,6
10317.000066605,58,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_ND3007_group,58
10317.000066605,19,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",19
10317.000066605,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",3
10317.000066605,40,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",40
10317.000066605,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",8
10317.000066605,25,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,25
10317.000066605,102,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,102
10317.000066605,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,7
10317.000066605,4,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Senegalimassilia,4
10317.000066605,9,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,9
10317.000066605,9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-001,9
10317.000066605,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-003,7
10317.000066605,55,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",55
10317.000066605,252,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,252
10317.000066605,10,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-001,10
10317.000066605,3,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,3
10317.000066605,2,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,2
10317.000066605,54,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,54
10317.000066605,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,7
10317.000066605,82,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,82
10317.000066605,3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,3
10317.000066605,61,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,61
10317.000066605,1368,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,1368
10317.000066605,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,1
10317.000066605,17,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,17
10317.000066605,10,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,10
10317.000066605,78,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_UCG-003,78
10317.000066605,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,3
10317.000066605,34,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,34
10317.000066605,11,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_1,11
10317.000066605,251,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,251
10317.000066605,97,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",97
10317.000066605,34,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,34
10317.000066605,13,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,13
10317.000066605,46,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,46
10317.000066605,60,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,60
10317.000066605,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,CAG-56,7
10317.000066605,22,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_1,22
10317.000066605,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",8
10317.000066605,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,1
10317.000066605,12,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_6,12
10317.000066605,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,5
10317.000066605,30,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,30
10317.000066605,32,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,32
10317.000066605,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_NK4A214_group,6
10317.000066605,66,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,66
10317.000066605,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-004,6
10317.000066605,27,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,27
10317.000066605,12,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_FCS020_group,12
10317.000066605,11,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,11
10317.000066605,7,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,7
10317.000066605,439,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,439
10317.000066605,24,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,24
10317.000066605,25,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3,25
10317.000066605,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,7
10317.000066605,10,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,10
10317.000066605,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",2
10317.000066605,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",1
10317.000066605,4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,4
10317.000066605,4,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Sutterella,4
10317.000066605,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,6
10317.000066605,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-010,2
10317.000066605,15,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,15
10317.000066605,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,6
10317.000066605,29,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,29
10317.000066605,14,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,14
10317.000066605,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,3
10317.000066605,25,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",25
10317.000066605,7,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Eggerthellaceae,"",7
10317.000066605,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Mogibacterium,3
10317.000066605,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",2
10317.000066605,1580,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,1580
10317.000066605,13,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-004,13
10317.000066605,27,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,27
10317.000066605,449,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_2,449
10317.000066605,2,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,2
10317.000066605,29,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_2,29
10317.000066605,13,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",13
10317.000066605,11,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,11
10317.000066605,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_9,5
10317.000066605,31,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,31
10317.000066605,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,3
10317.000066605,331,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_2,331
10317.000066605,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_AC2044_group,8
10317.000066605,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-010,2
10317.000066605,14,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,14
10317.000066605,15,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",15
10317.000066605,10,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,10
10317.000066605,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,2
10317.000066605,17,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,17
10317.000066605,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,3
10317.000066605,9,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,9
10317.000066605,58,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,58
10317.000066605,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Family_XIII_AD3011_group,3
10317.000066605,33,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Sutterella,33
10317.000066605,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,1
10317.000066605,24,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",24
10317.000066605,14,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,14
10317.000066605,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Family_XIII_UCG-001,2
10317.000066605,6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,6
10317.000066605,2,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Slackia,2
10317.000066605,2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,2
10317.000066605,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",3
10317.000066605,437,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,437
10317.000066605,22,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,22
10317.000066605,3,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Anaeroplasma,3
10317.000066605,4,Bacteria,"","","","","",4
10317.000066605,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,3
10317.000066605,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,4
10317.000066605,2,Bacteria,"","","","","",2
10317.000066605,5,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,"",5
10317.000066605,1,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,1
10317.000066605,10,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,10
10317.000066605,39,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,39
10317.000066605,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,4
10317.000066605,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,3
10317.000066605,30,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fournierella,30
10317.000066605,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_NK4A214_group,1
10317.000066605,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",5
10317.000066605,16,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,16
10317.000066605,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Caproiciproducens,2
10317.000066605,13,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,13
10317.000066605,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,"",2
10317.000066605,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-008,3
10317.000066605,647,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,"",647
10317.000066605,299,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,299
10317.000066605,273,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,273
10317.000066605,222,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,222
10317.000066605,151,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group,151
10317.000066605,40,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,"",40
10317.000066605,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",6
10317.000066605,4,Bacteria,Firmicutes,"","","","",4
10317.000066605,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",4
10317.000066605,3,Bacteria,Tenericutes,Mollicutes,Mollicutes_RF39,"","",3
10317.000066605,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,1
10317.000066605,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",1
10317.000066605,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,1
10317.000066605,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,1
10317.000066605,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,1
10317.000066605,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_6,1
10317.000022959,3701,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,3701
10317.000022959,476,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,476
10317.000022959,43,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,43
10317.000022959,335,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,335
10317.000022959,21,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,21
10317.000022959,172,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_6,172
10317.000022959,163,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,163
10317.000022959,167,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,167
10317.000022959,17,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",17
10317.000022959,23,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,23
10317.000022959,201,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,201
10317.000022959,576,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,576
10317.000022959,66,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,66
10317.000022959,28,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,28
10317.000022959,59,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,59
10317.000022959,329,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,329
10317.000022959,9,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,"","",9
10317.000022959,45,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,45
10317.000022959,1805,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,1805
10317.000022959,19,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,19
10317.000022959,11,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",11
10317.000022959,59,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",59
10317.000022959,2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,"",2
10317.000022959,123,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,123
10317.000022959,151,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,151
10317.000022959,141,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",141
10317.000022959,496,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,496
10317.000022959,15,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",15
10317.000022959,37,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,37
10317.000022959,70,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,70
10317.000022959,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,4
10317.000022959,33,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,33
10317.000022959,86,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-013,86
10317.000022959,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,DTU089,4
10317.000022959,47,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,47
10317.000022959,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,UBA1819,4
10317.000022959,79,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,79
10317.000022959,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,2
10317.000022959,135,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,135
10317.000022959,103,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_ND3007_group,103
10317.000022959,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",6
10317.000022959,245,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",245
10317.000022959,98,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,98
10317.000022959,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,5
10317.000022959,92,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,92
10317.000022959,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,3
10317.000022959,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",4
10317.000022959,56,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,56
10317.000022959,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,7
10317.000022959,65,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-003,65
10317.000022959,16,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",16
10317.000022959,3,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,3
10317.000022959,21,Bacteria,"","","","","",21
10317.000022959,10,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",10
10317.000022959,484,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-001,484
10317.000022959,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",1
10317.000022959,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-010,3
10317.000022959,10,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,10
10317.000022959,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Family_XIII_AD3011_group,2
10317.000022959,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,6
10317.000022959,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",4
10317.000022959,10,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",10
10317.000022959,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,5
10317.000022959,11,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,11
10317.000022959,949,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,949
10317.000022959,849,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,849
10317.000022959,89,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,89
10317.000022959,244,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_2,244
